"","UserID","Continent"
"9415",1342043,"Europe"
"9416",1342045,"Europe"
"9417",1342047,"Europe"
"9418",1342048,"Europe"
"9419",1342050,"Europe"
"9420",1342052,"Europe"
"9421",1342053,"Europe"
"9422",1342055,"Europe"
"9423",1342059,"Europe"
"9424",1342060,"Europe"
"9425",1342061,"Europe"
"9426",1342062,"Europe"
"9427",1342068,"Europe"
"9428",1342070,"Europe"
"9429",1342071,"Europe"
"9430",1342072,"Asia"
"9431",1342075,"Europe"
"9432",1342076,"Europe"
"9433",1342077,"Europe"
"9434",1342078,"Europe"
"9435",1342082,"Europe"
"9436",1342088,"Europe"
"9437",1342089,"Europe"
"9438",1342090,"Europe"
"9439",1342091,"Europe"
"9440",1342093,"Europe"
"9441",1342096,"Asia"
"9442",1342101,"Europe"
"9443",1342103,"Europe"
"9444",1342104,"Europe"
"9445",1342108,"Europe"
"9446",1342110,"Europe"
"9447",1342111,"Europe"
"9448",1342112,"Europe"
"9449",1342114,"Europe"
"9450",1342117,"Europe"
"9451",1342120,"Europe"
"9452",1342124,"Europe"
"9453",1342125,"Europe"
"9454",1342126,"Europe"
"9455",1342128,"Europe"
"9456",1342130,"Europe"
"9457",1342131,"Europe"
"9458",1342136,"Europe"
"9459",1342137,"Europe"
"9460",1342139,"Europe"
"9461",1342140,"Europe"
"9462",1342141,"Europe"
"9463",1342142,"Europe"
"9464",1342143,"Europe"
"9465",1342145,"Europe"
"9466",1342149,"Europe"
"9467",1342151,"Europe"
"9468",1342152,"Europe"
"9469",1342154,"Europe"
"9470",1342156,"Europe"
"9471",1342160,"Europe"
"9472",1342161,"Europe"
"9473",1342162,"Europe"
"9474",1342163,"Asia"
"9475",1342164,"Europe"
"9476",1342167,"Europe"
"9477",1342168,"Europe"
"9478",1342169,"Europe"
"9479",1342170,"Europe"
"9480",1342172,"Europe"
"9481",1342173,"Europe"
"9482",1342175,"Europe"
"9483",1342176,"Europe"
"9484",1342177,"Europe"
"9485",1342178,"Europe"
"9486",1342179,"Europe"
"9487",1342183,"Europe"
"9488",1342185,"Europe"
"9489",1342187,"Europe"
"9490",1342188,"Europe"
"9491",1342190,"Europe"
"9492",1342191,"Europe"
"9493",1342192,"Europe"
"9494",1342193,"Europe"
"9495",1342195,"Europe"
"9496",1342198,"Europe"
"9497",1342199,"Europe"
"9498",1342201,"Europe"
"9499",1342202,"Europe"
"9500",1342203,"Asia"
"9501",1342206,"Europe"
"9502",1342207,"Europe"
"9503",1342209,"Europe"
"9504",1342211,"Europe"
"9505",1342213,"Europe"
"9506",1342216,"Europe"
"9507",1342221,"Europe"
"9508",1342222,"Europe"
"9509",1342225,"Europe"
"9510",1342228,"Europe"
"9511",1342231,"Europe"
"9512",1342233,"Europe"
"9513",1342235,"Europe"
"9514",1342238,"Oceania"
"9515",1342241,"Europe"
"9516",1342244,"Europe"
"9517",1342245,"Europe"
"9518",1342247,"Europe"
"9519",1342248,"Europe"
"9520",1342249,"Europe"
"9521",1342253,"Europe"
"9522",1342254,"Europe"
"9523",1342255,"Europe"
"9524",1342256,"Europe"
"9525",1342257,"Europe"
"9526",1342258,"Europe"
"9527",1342259,"Asia"
"9528",1342261,"Europe"
"9529",1342262,"Europe"
"9530",1342263,"Europe"
"9531",1342267,"Europe"
"9532",1342269,"Europe"
"9533",1342271,"Europe"
"9534",1342274,"Europe"
"9535",1342276,"Asia"
"9536",1342279,"Europe"
"9537",1342281,"Europe"
"9538",1342285,"Europe"
"9539",1342287,"Europe"
"9540",1342288,"Europe"
"9541",1342289,"Europe"
"9542",1342291,"Europe"
"9543",1342292,"Europe"
"9544",1342295,"Europe"
"9545",1342299,"Europe"
"9546",1342303,"Europe"
"9547",1342304,"Europe"
"9548",1342307,"Europe"
"9549",1342310,"Europe"
"9550",1342311,"Europe"
"9551",1342313,"Europe"
"9552",1342315,"Asia"
"9553",1342316,"Europe"
"9554",1342318,"Europe"
"9555",1342320,"Asia"
"9556",1342321,"Europe"
"9557",1342322,"Europe"
"9558",1342323,"Europe"
"9559",1342324,"Europe"
"9560",1342327,"Europe"
"9561",1342328,"Europe"
"9562",1342331,"Europe"
"9563",1342332,"Europe"
"9564",1342333,"Europe"
"9565",1342334,"Asia"
"9566",1342335,"Europe"
"9567",1342336,"Europe"
"9568",1342337,"Europe"
"9569",1342340,"Europe"
"9570",1342341,"Europe"
"9571",1342343,"Europe"
"9572",1342348,"Europe"
"9573",1342349,"Europe"
"9574",1342350,"Europe"
"9575",1342351,"Europe"
"9576",1342353,"Asia"
"9577",1342354,"Europe"
"9578",1342355,"Europe"
"9579",1342358,"Europe"
"9580",1342359,"Europe"
"9581",1342360,"Asia"
"9582",1342362,"Europe"
"9583",1342363,"Europe"
"9584",1342364,"Europe"
"9585",1342366,"Europe"
"9586",1342367,"Europe"
"9587",1342369,"Europe"
"9588",1342370,"Asia"
"9589",1342377,"Europe"
"9590",1342381,"Europe"
"9591",1342382,"Europe"
"9592",1342384,"Europe"
"9593",1342388,"Europe"
"9594",1342389,"Europe"
"9595",1342391,"Europe"
"9596",1342392,"Europe"
"9597",1342393,"Europe"
"9598",1342397,"Europe"
"9599",1342399,"Europe"
"9600",1342400,"Europe"
"9601",1342402,"Europe"
"9602",1342405,"Asia"
"9603",1342407,"Europe"
"9604",1342410,"Europe"
"9605",1342414,"Europe"
"9606",1342417,"Europe"
"9607",1342419,"Europe"
"9608",1342420,"Europe"
"9609",1342421,"Europe"
"9610",1342423,"Europe"
"9611",1342424,"Europe"
"9612",1342426,"Europe"
"9613",1342427,"Europe"
"9614",1342428,"Europe"
"9615",1342429,"Europe"
"9616",1342431,"Europe"
"9617",1342432,"Europe"
"9618",1342435,"Europe"
"9619",1342437,"Europe"
"9620",1342438,"Europe"
"9621",1342440,"Europe"
"9622",1342441,"Europe"
"9623",1342442,"Europe"
"9624",1342446,"Europe"
"9625",1342448,"Europe"
"9626",1342449,"Europe"
"9627",1342451,"Europe"
"9628",1342452,"Europe"
"9629",1342453,"Europe"
"9630",1342454,"Europe"
"9631",1342455,"Europe"
"9632",1342458,"Europe"
"9633",1342464,"Europe"
"9634",1342471,"Europe"
"9635",1342475,"Europe"
"9636",1342476,"Europe"
"9637",1342478,"Europe"
"9638",1342483,"Europe"
"9639",1342485,"Europe"
"9640",1342486,"Europe"
"9641",1342489,"Europe"
"9642",1342492,"Europe"
"9643",1342495,"Europe"
"9644",1342500,"Europe"
"9645",1342502,"Europe"
"9646",1342503,"Europe"
"9647",1342506,"Europe"
"9648",1342507,"Europe"
"9649",1342510,"Europe"
"9650",1342512,"Europe"
"9651",1342515,"Europe"
"9652",1342516,"Asia"
"9653",1342519,"Europe"
"9654",1342521,"Europe"
"9655",1342522,"Europe"
"9656",1342523,"Europe"
"9657",1342524,"Europe"
"9658",1342526,"Asia"
"9659",1342529,"Europe"
"9660",1342530,"Europe"
"9661",1342531,"Europe"
"9662",1342533,"Asia"
"9663",1342534,"Europe"
"9664",1342537,"Europe"
"9665",1342539,"Asia"
"9666",1342542,"Europe"
"9667",1342543,"Asia"
"9668",1342544,"Europe"
"9669",1342548,"Europe"
"9670",1342549,"Europe"
"9671",1342550,"Europe"
"9672",1342552,"Europe"
"9673",1342553,"Europe"
"9674",1342554,"Europe"
"9675",1342555,"Europe"
"9676",1342558,"Europe"
"9677",1342560,"Europe"
"9678",1342562,"Europe"
"9679",1342564,"Europe"
"9680",1342565,"Europe"
"9681",1342568,"Europe"
"9682",1342569,"Europe"
"9683",1342573,"Europe"
"9684",1342574,"Europe"
"9685",1342575,"Europe"
"9686",1342576,"Europe"
"9687",1342577,"Europe"
"9688",1342581,"Asia"
"9689",1342583,"Europe"
"9690",1342585,"Americas"
"9691",1342587,"Europe"
"9692",1342590,"Europe"
"9693",1342592,"Europe"
"9694",1342594,"Europe"
"9695",1342595,"Europe"
"9696",1342596,"Europe"
"9697",1342598,"Europe"
"9698",1342599,"Europe"
"9699",1342600,"Europe"
"9700",1342601,"Europe"
"9701",1342602,"Europe"
"9702",1342605,"Europe"
"9703",1342606,"Europe"
"9704",1342607,"Europe"
"9705",1342608,"Europe"
"9706",1342609,"Europe"
"9707",1342611,"Europe"
"9708",1342612,"Europe"
"9709",1342613,"Europe"
"9710",1342614,"Europe"
"9711",1342615,"Asia"
"9712",1342616,"Europe"
"9713",1342617,"Europe"
"9714",1342618,"Europe"
"9715",1342619,"Europe"
"9716",1342621,"Europe"
"9717",1342623,"Europe"
"9718",1342624,"Oceania"
"9719",1342626,"Asia"
"9720",1342627,"Europe"
"9721",1342631,"Europe"
"9722",1342634,"Europe"
"9723",1342636,"Europe"
"9724",1342637,"Europe"
"9725",1342638,"Europe"
"9726",1342640,"Europe"
"9727",1342641,"Europe"
"9728",1342642,"Europe"
"9729",1342645,"Europe"
"9730",1342648,"Europe"
"9731",1342651,"Asia"
"9732",1342653,"Europe"
"9733",1342655,"Europe"
"9734",1342657,"Europe"
"9735",1342661,"Asia"
"9736",1342662,"Europe"
"9737",1342663,"Europe"
"9738",1342664,"Europe"
"9739",1342665,"Europe"
"9740",1342666,"Europe"
"9741",1342667,"Europe"
"9742",1342668,"Europe"
"9743",1342669,"Europe"
"9744",1342671,"Europe"
"9745",1342674,"Europe"
"9746",1342675,"Europe"
"9747",1342676,"Europe"
"9748",1342677,"Europe"
"9749",1342682,"Europe"
"9750",1342686,"Europe"
"9751",1342687,"Europe"
"9752",1342688,"Europe"
"9753",1342689,"Europe"
"9754",1342691,"Europe"
"9755",1342692,"Europe"
"9756",1342696,"Europe"
"9757",1342697,"Europe"
"9758",1342699,"Europe"
"9759",1342703,"Asia"
"9760",1342704,"Europe"
"9761",1342706,"Europe"
"9762",1342707,"Europe"
"9763",1342708,"Europe"
"9764",1342709,"Europe"
"9765",1342710,"Europe"
"9766",1342712,"Europe"
"9767",1342715,"Europe"
"9768",1342717,"Europe"
"9769",1342718,"Europe"
"9770",1342720,"Europe"
"9771",1342721,"Europe"
"9772",1342723,"Europe"
"9773",1342724,"Europe"
"9774",1342725,"Europe"
"9775",1342726,"Europe"
"9776",1342728,"Europe"
"9777",1342733,"Europe"
"9778",1342734,"Europe"
"9779",1342737,"Europe"
"9780",1342738,"Europe"
"9781",1342740,"Europe"
"9782",1342741,"Europe"
"9783",1342742,"Europe"
"9784",1342743,"Asia"
"9785",1342745,"Europe"
"9786",1342750,"Europe"
"9787",1342752,"Europe"
"9788",1342753,"Europe"
"9789",1342755,"Europe"
"9790",1342756,"Asia"
"9791",1342759,"Asia"
"9792",1342760,"Europe"
"9793",1342762,"Europe"
"9794",1342764,"Europe"
"9795",1342765,"Europe"
"9796",1342772,"Europe"
"9797",1342774,"Europe"
"9798",1342776,"Europe"
"9799",1342777,"Europe"
"9800",1342778,"Europe"
"9801",1342781,"Europe"
"9802",1342786,"Europe"
"9803",1342788,"Europe"
"9804",1342790,"Europe"
"9805",1342792,"Europe"
"9806",1342793,"Europe"
"9807",1342795,"Asia"
"9808",1342796,"Europe"
"9809",1342797,"Europe"
"9810",1342798,"Europe"
"9811",1342799,"Europe"
"9812",1342800,"Europe"
"9813",1342801,"Europe"
"9814",1342802,"Europe"
"9815",1342807,"Europe"
"9816",1342811,"Europe"
"9817",1342812,"Europe"
"9818",1342813,"Europe"
"9819",1342815,"Europe"
"9820",1342816,"Europe"
"9821",1342828,"Europe"
"9822",1342834,"Europe"
"9823",1342835,"Europe"
"9824",1342838,"Europe"
"9825",1342839,"Asia"
"9826",1342840,"Europe"
"9827",1342841,"Europe"
"9828",1342843,"Europe"
"9829",1342845,"Europe"
"9830",1342846,"Europe"
"9831",1342847,"Europe"
"9832",1342849,"Europe"
"9833",1342850,"Europe"
"9834",1342851,"Europe"
"9835",1342853,"Europe"
"9836",1342856,"Europe"
"9837",1342858,"Europe"
"9838",1342859,"Europe"
"9839",1342860,"Europe"
"9840",1342863,"Europe"
"9841",1342866,"Europe"
"9842",1342875,"Europe"
"9843",1342877,"Europe"
"9844",1342879,"Europe"
"9845",1342880,"Europe"
"9846",1342881,"Asia"
"9847",1342883,"Europe"
"9848",1342886,"Europe"
"9849",1342887,"Europe"
"9850",1342891,"Europe"
"9851",1342892,"Europe"
"9852",1342894,"Europe"
"9853",1342897,"Europe"
"9854",1342900,"Asia"
"9855",1342904,"Europe"
"9856",1342908,"Europe"
"9857",1342919,"Europe"
"9858",1342920,"Asia"
"9859",1342922,"Europe"
"9860",1342923,"Europe"
"9861",1342924,"Europe"
"9862",1342925,"Europe"
"9863",1342927,"Asia"
"9864",1342928,"Europe"
"9865",1342929,"Europe"
"9866",1342930,"Europe"
"9867",1342931,"Europe"
"9868",1342932,"Europe"
"9869",1342933,"Asia"
"9870",1342935,"Europe"
"9871",1342936,"Europe"
"9872",1342938,"Europe"
"9873",1342939,"Europe"
"9874",1342940,"Europe"
"9875",1342941,"Europe"
"9876",1342942,"Europe"
"9877",1342943,"Europe"
"9878",1342947,"Europe"
"9879",1342950,"Europe"
"9880",1342951,"Europe"
"9881",1342952,"Asia"
"9882",1342953,"Europe"
"9883",1342954,"Europe"
"9884",1342955,"Europe"
"9885",1342956,"Europe"
"9886",1342957,"Europe"
"9887",1342959,"Europe"
"9888",1342960,"Europe"
"9889",1342963,"Europe"
"9890",1342966,"Asia"
"9891",1342967,"Europe"
"9892",1342969,"Europe"
"9893",1342970,"Europe"
"9894",1342972,"Europe"
"9895",1342973,"Asia"
"9896",1342975,"Europe"
"9897",1342978,"Europe"
"9898",1342979,"Europe"
"9899",1342980,"Europe"
"9900",1342987,"Europe"
"9901",1342990,"Europe"
"9902",1342993,"Europe"
"9903",1342995,"Europe"
"9904",1343002,"Europe"
"9905",1343005,"Europe"
"9906",1343006,"Europe"
"9907",1343007,"Europe"
"9908",1343008,"Europe"
"9909",1343010,"Europe"
"9910",1343013,"Europe"
"9911",1343014,"Europe"
"9912",1343015,"Europe"
"9913",1343017,"Europe"
"9914",1343018,"Europe"
"9915",1343019,"Europe"
"9916",1343020,"Europe"
"9917",1343022,"Europe"
"9918",1343025,"Europe"
"9919",1343027,"Europe"
"9920",1343028,"Europe"
"9921",1343029,"Europe"
"9922",1343030,"Europe"
"9923",1343033,"Europe"
"9924",1343035,"Europe"
"9925",1343039,"Europe"
"9926",1343040,"Europe"
"9927",1343042,"Europe"
"9928",1343043,"Europe"
"9929",1343044,"Asia"
"9930",1343045,"Europe"
"9931",1343051,"Europe"
"9932",1343053,"Europe"
"9933",1343055,"Europe"
"9934",1343058,"Europe"
"9935",1343060,"Europe"
"9936",1343061,"Europe"
"9937",1343063,"Europe"
"9938",1343064,"Europe"
"9939",1343065,"Europe"
"9940",1343067,"Europe"
"9941",1343069,"Europe"
"9942",1343070,"Europe"
"9943",1343071,"Europe"
"9944",1343072,"Europe"
"9945",1343073,"Europe"
"9946",1343074,"Europe"
"9947",1343077,"Europe"
"9948",1343079,"Europe"
"9949",1343080,"Europe"
"9950",1343081,"Europe"
"9951",1343082,"Europe"
"9952",1343088,"Europe"
"9953",1343089,"Europe"
"9954",1343090,"Europe"
"9955",1343091,"Europe"
"9956",1343092,"Europe"
"9957",1343097,"Europe"
"9958",1343098,"Europe"
"9959",1343099,"Europe"
"9960",1343101,"Europe"
"9961",1343105,"Europe"
"9962",1343106,"Europe"
"9963",1343108,"Europe"
"9964",1343111,"Europe"
"9965",1343115,"Europe"
"9966",1343116,"Europe"
"9967",1343119,"Europe"
"9968",1343120,"Europe"
"9969",1343122,"Europe"
"9970",1343125,"Europe"
"9971",1343126,"Europe"
"9972",1343127,"Europe"
"9973",1343128,"Asia"
"9974",1343129,"Europe"
"9975",1343130,"Europe"
"9976",1343132,"Europe"
"9977",1343136,"Europe"
"9978",1343138,"Europe"
"9979",1343139,"Europe"
"9980",1343141,"Europe"
"9981",1343142,"Europe"
"9982",1343143,"Europe"
"9983",1343145,"Europe"
"9984",1343146,"Europe"
"9985",1343152,"Europe"
"9986",1343155,"Europe"
"9987",1343158,"Europe"
"9988",1343161,"Europe"
"9989",1343162,"Europe"
"9990",1343166,"Europe"
"9991",1343170,"Europe"
"9992",1343171,"Europe"
"9993",1343173,"Europe"
"9994",1343175,"Europe"
"9995",1343177,"Europe"
"9996",1343180,"Europe"
"9997",1343183,"Europe"
"9998",1343185,"Europe"
"9999",1343186,"Europe"
"10000",1343187,"Europe"
"10001",1343188,"Europe"
"10002",1343189,"Europe"
"10003",1343190,NA
"10004",1343192,"Europe"
"10005",1343193,"Asia"
"10006",1343194,"Europe"
"10007",1343195,"Europe"
"10008",1343197,"Asia"
"10009",1343198,"Europe"
"10010",1343200,"Europe"
"10011",1343202,"Europe"
"10012",1343203,"Europe"
"10013",1343204,"Europe"
"10014",1343207,"Europe"
"10015",1343208,"Europe"
"10016",1343209,"Europe"
"10017",1343210,"Europe"
"10018",1343214,"Europe"
"10019",1343216,"Europe"
"10020",1343218,"Europe"
"10021",1343220,"Europe"
"10022",1343221,"Europe"
"10023",1343226,"Europe"
"10024",1343227,"Europe"
"10025",1343230,"Europe"
"10026",1343231,"Europe"
"10027",1343232,"Asia"
"10028",1343236,"Europe"
"10029",1343237,"Europe"
"10030",1343238,"Europe"
"10031",1343240,"Europe"
"10032",1343242,"Europe"
"10033",1343244,"Europe"
"10034",1343246,"Europe"
"10035",1343247,"Europe"
"10036",1343249,"Europe"
"10037",1343252,"Europe"
"10038",1343254,"Europe"
"10039",1343255,"Europe"
"10040",1343256,"Europe"
"10041",1343258,"Europe"
"10042",1343259,"Europe"
"10043",1343260,"Europe"
"10044",1343261,"Europe"
"10045",1343263,"Americas"
"10046",1343264,"Europe"
"10047",1343269,"Europe"
"10048",1343270,"Europe"
"10049",1343271,"Europe"
"10050",1343273,"Europe"
"10051",1343277,"Europe"
"10052",1343284,"Europe"
"10053",1343285,"Asia"
"10054",1343288,"Europe"
"10055",1343290,"Europe"
"10056",1343291,"Europe"
"10057",1343294,"Europe"
"10058",1343297,"Europe"
"10059",1343299,"Europe"
"10060",1343300,"Europe"
"10061",1343301,"Europe"
"10062",1343302,"Europe"
"10063",1343309,"Europe"
"10064",1343310,"Europe"
"10065",1343312,"Europe"
"10066",1343316,"Europe"
"10067",1343317,"Europe"
"10068",1343318,"Asia"
"10069",1343321,"Europe"
"10070",1343323,"Europe"
"10071",1343324,"Europe"
"10072",1343325,"Europe"
"10073",1343326,"Europe"
"10074",1343327,"Europe"
"10075",1343328,"Europe"
"10076",1343330,"Europe"
"10077",1343333,"Europe"
"10078",1343334,"Europe"
"10079",1343337,"Europe"
"10080",1343338,"Europe"
"10081",1343340,"Europe"
"10082",1343343,"Europe"
"10083",1343345,"Europe"
"10084",1343347,"Europe"
"10085",1343348,"Europe"
"10086",1343349,"Europe"
"10087",1343350,"Europe"
"10088",1343353,"Europe"
"10089",1343354,"Europe"
"10090",1343358,"Europe"
"10091",1343359,"Europe"
"10092",1343361,"Europe"
"10093",1343362,"Europe"
"10094",1343365,"Europe"
"10095",1343366,"Europe"
"10096",1343372,"Europe"
"10097",1343373,"Europe"
"10098",1343374,"Europe"
"10099",1343375,"Europe"
"10100",1343376,"Europe"
"10101",1343377,"Europe"
"10102",1343378,"Europe"
"10103",1343382,"Europe"
"10104",1343386,"Europe"
"10105",1343388,"Europe"
"10106",1343389,"Europe"
"10107",1343390,"Europe"
"10108",1343391,"Europe"
"10109",1343393,"Europe"
"10110",1343395,"Europe"
"10111",1343396,"Europe"
"10112",1343404,"Europe"
"10113",1343405,"Europe"
"10114",1343406,"Europe"
"10115",1343407,"Europe"
"10116",1343409,"Europe"
"10117",1343410,"Europe"
"10118",1343412,"Europe"
"10119",1343414,"Asia"
"10120",1343416,"Asia"
"10121",1343417,"Europe"
"10122",1343419,"Europe"
"10123",1343421,"Europe"
"10124",1343423,"Europe"
"10125",1343425,"Europe"
"10126",1343426,"Europe"
"10127",1343427,"Asia"
"10128",1343428,"Europe"
"10129",1343429,"Europe"
"10130",1343431,"Europe"
"10131",1343434,"Europe"
"10132",1343436,"Europe"
"10133",1343439,"Europe"
"10134",1343441,"Europe"
"10135",1343443,"Europe"
"10136",1343444,"Europe"
"10137",1343445,"Europe"
"10138",1343446,"Europe"
"10139",1343448,"Europe"
"10140",1343450,"Europe"
"10141",1343451,"Europe"
"10142",1343452,"Europe"
"10143",1343455,"Europe"
"10144",1343456,"Europe"
"10145",1343459,"Europe"
"10146",1343460,"Europe"
"10147",1343461,"Europe"
"10148",1343462,"Europe"
"10149",1343464,"Europe"
"10150",1343466,"Europe"
"10151",1343467,"Europe"
"10152",1343469,"Europe"
"10153",1343471,"Europe"
"10154",1343475,"Europe"
"10155",1343477,"Europe"
"10156",1343478,"Asia"
"10157",1343480,"Europe"
"10158",1343481,"Europe"
"10159",1343483,"Europe"
"10160",1343485,"Europe"
"10161",1343490,"Europe"
"10162",1343493,"Asia"
"10163",1343495,"Europe"
"10164",1343497,"Asia"
"10165",1343498,"Europe"
"10166",1343500,"Europe"
"10167",1343501,"Europe"
"10168",1343502,"Europe"
"10169",1343505,"Europe"
"10170",1343510,"Europe"
"10171",1343511,"Europe"
"10172",1343514,"Europe"
"10173",1343515,"Europe"
"10174",1343516,"Europe"
"10175",1343517,"Europe"
"10176",1343518,"Europe"
"10177",1343519,"Europe"
"10178",1343520,"Europe"
"10179",1343522,"Europe"
"10180",1343524,"Europe"
"10181",1343525,"Europe"
"10182",1343526,"Europe"
"10183",1343533,"Europe"
"10184",1343535,"Europe"
"10185",1343538,"Europe"
"10186",1343539,"Europe"
"10187",1343540,"Europe"
"10188",1343541,"Europe"
"10189",1343543,"Europe"
"10190",1343544,"Europe"
"10191",1343545,"Europe"
"10192",1343547,"Europe"
"10193",1343549,"Europe"
"10194",1343550,"Europe"
"10195",1343551,"Europe"
"10196",1343552,"Europe"
"10197",1343555,"Europe"
"10198",1343556,"Europe"
"10199",1343557,"Europe"
"10200",1343558,"Europe"
"10201",1343560,"Europe"
"10202",1343561,"Europe"
"10203",1343562,"Asia"
"10204",1343564,"Europe"
"10205",1343565,"Europe"
"10206",1343566,"Europe"
"10207",1343567,"Europe"
"10208",1343572,"Europe"
"10209",1343575,"Europe"
"10210",1343576,"Europe"
"10211",1343578,"Europe"
"10212",1343581,"Europe"
"10213",1343582,"Europe"
"10214",1343583,"Europe"
"10215",1343586,"Europe"
"10216",1343588,"Europe"
"10217",1343589,"Europe"
"10218",1343590,"Europe"
"10219",1343591,"Europe"
"10220",1343592,"Europe"
"10221",1343594,"Europe"
"10222",1343595,"Europe"
"10223",1343596,"Europe"
"10224",1343597,"Europe"
"10225",1343599,"Europe"
"10226",1343601,"Europe"
"10227",1343602,"Europe"
"10228",1343603,"Europe"
"10229",1343604,"Europe"
"10230",1343607,"Europe"
"10231",1343608,"Europe"
"10232",1343610,"Europe"
"10233",1343612,"Europe"
"10234",1343613,"Europe"
"10235",1343614,"Europe"
"10236",1343616,"Europe"
"10237",1343618,"Europe"
"10238",1343619,"Europe"
"10239",1343621,"Europe"
"10240",1343629,"Europe"
"10241",1343630,"Europe"
"10242",1343631,"Europe"
"10243",1343633,"Europe"
"10244",1343636,"Europe"
"10245",1343637,"Europe"
"10246",1343638,"Europe"
"10247",1343640,"Europe"
"10248",1343643,"Europe"
"10249",1343647,"Europe"
"10250",1343649,"Europe"
"10251",1343651,"Europe"
"10252",1343654,"Europe"
"10253",1343655,"Europe"
"10254",1343656,"Europe"
"10255",1343660,"Europe"
"10256",1343662,"Europe"
"10257",1343663,"Europe"
"10258",1343665,"Europe"
"10259",1343667,"Europe"
"10260",1343671,"Europe"
"10261",1343673,"Europe"
"10262",1343675,"Europe"
"10263",1343676,"Europe"
"10264",1343678,"Asia"
"10265",1343679,"Asia"
"10266",1343681,"Europe"
"10267",1343682,"Europe"
"10268",1343683,"Europe"
"10269",1343684,"Europe"
"10270",1343685,"Europe"
"10271",1343686,"Europe"
"10272",1343689,"Europe"
"10273",1343691,"Europe"
"10274",1343693,"Europe"
"10275",1343694,"Europe"
"10276",1343696,"Europe"
"10277",1343697,"Europe"
"10278",1343698,"Europe"
"10279",1343699,"Asia"
"10280",1343702,"Europe"
"10281",1343703,"Europe"
"10282",1343706,"Europe"
"10283",1343707,"Europe"
"10284",1343709,"Europe"
"10285",1343713,"Europe"
"10286",1343715,"Asia"
"10287",1343716,"Europe"
"10288",1343717,"Europe"
"10289",1343718,"Europe"
"10290",1343719,"Europe"
"10291",1343720,"Europe"
"10292",1343721,"Europe"
"10293",1343723,"Europe"
"10294",1343725,"Europe"
"10295",1343726,"Europe"
"10296",1343729,"Europe"
"10297",1343730,"Europe"
"10298",1343731,"Europe"
"10299",1343732,"Europe"
"10300",1343733,"Europe"
"10301",1343734,"Europe"
"10302",1343735,"Europe"
"10303",1343737,"Europe"
"10304",1343738,"Asia"
"10305",1343740,"Europe"
"10306",1343741,"Europe"
"10307",1343742,"Europe"
"10308",1343744,"Europe"
"10309",1343745,"Europe"
"10310",1343746,"Europe"
"10311",1343747,"Europe"
"10312",1343750,"Europe"
"10313",1343751,"Europe"
"10314",1343752,"Asia"
"10315",1343753,"Europe"
"10316",1343754,"Europe"
"10317",1343755,"Europe"
"10318",1343756,"Europe"
"10319",1343758,"Europe"
"10320",1343763,"Europe"
"10321",1343765,"Europe"
"10322",1343766,"Europe"
"10323",1343771,"Europe"
"10324",1343773,"Europe"
"10325",1343775,"Europe"
"10326",1343779,"Europe"
"10327",1343782,"Europe"
"10328",1343783,"Europe"
"10329",1343791,"Europe"
"10330",1343792,"Europe"
"10331",1343794,"Asia"
"10332",1343797,"Europe"
"10333",1343801,"Asia"
"10334",1343802,"Europe"
"10335",1343804,"Europe"
"10336",1343805,NA
"10337",1343806,"Asia"
"10338",1343809,"Europe"
"10339",1343810,"Europe"
"10340",1343811,"Europe"
"10341",1343814,"Europe"
"10342",1343815,"Asia"
"10343",1343816,"Europe"
"10344",1343817,"Europe"
"10345",1343819,"Europe"
"10346",1343820,"Europe"
"10347",1343821,"Europe"
"10348",1343823,"Europe"
"10349",1343824,"Europe"
"10350",1343825,"Europe"
"10351",1343826,"Asia"
"10352",1343827,"Europe"
"10353",1343828,"Europe"
"10354",1343829,"Europe"
"10355",1343832,"Europe"
"10356",1343833,"Asia"
"10357",1343835,"Europe"
"10358",1343836,"Europe"
"10359",1343839,"Europe"
"10360",1343840,"Europe"
"10361",1343841,"Europe"
"10362",1343842,"Asia"
"10363",1343843,"Europe"
"10364",1343845,"Europe"
"10365",1343849,"Europe"
"10366",1343851,"Europe"
"10367",1343853,"Europe"
"10368",1343855,"Europe"
"10369",1343857,"Europe"
"10370",1343859,"Europe"
"10371",1343863,"Asia"
"10372",1343864,"Europe"
"10373",1343873,"Europe"
"10374",1343875,"Europe"
"10375",1343876,"Europe"
"10376",1343877,"Europe"
"10377",1343880,"Europe"
"10378",1343881,"Europe"
"10379",1343883,"Europe"
"10380",1343884,"Europe"
"10381",1343885,"Europe"
"10382",1343887,"Europe"
"10383",1343889,"Europe"
"10384",1343891,"Europe"
"10385",1343893,"Europe"
"10386",1343899,"Europe"
"10387",1343901,"Europe"
"10388",1343902,"Europe"
"10389",1343903,"Europe"
"10390",1343904,"Europe"
"10391",1343905,"Europe"
"10392",1343906,"Europe"
"10393",1343907,"Europe"
"10394",1343908,"Europe"
"10395",1343909,"Europe"
"10396",1343910,"Europe"
"10397",1343913,"Europe"
"10398",1343915,"Europe"
"10399",1343916,"Europe"
"10400",1343917,"Europe"
"10401",1343920,"Europe"
"10402",1343922,"Europe"
"10403",1343923,"Europe"
"10404",1343924,"Europe"
"10405",1343927,"Europe"
"10406",1343932,"Europe"
"10407",1343933,"Americas"
"10408",1343934,"Europe"
"10409",1343935,"Europe"
"10410",1343938,"Europe"
"10411",1343940,"Europe"
"10412",1343941,"Europe"
"10413",1343942,"Europe"
