"","UserID","Gender","Continent"
"5254",1334269,1,"Europe"
"5255",1334270,1,"Europe"
"5256",1334271,1,"Europe"
"5257",1334272,1,"Europe"
"5258",1334273,1,"Europe"
"5259",1334274,1,"Europe"
"5260",1334276,1,"Europe"
"5261",1334279,1,"Europe"
"5262",1334280,1,"Europe"
"5263",1334281,1,"Europe"
"5264",1334282,0,"Europe"
"5265",1334283,1,"Europe"
"5266",1334284,1,"Europe"
"5267",1334285,1,"Europe"
"5268",1334286,1,"Europe"
"5269",1334287,1,"Europe"
"5270",1334288,1,"Europe"
"5271",1334290,1,"Europe"
"5272",1334292,1,"Europe"
"5273",1334293,1,"Europe"
"5274",1334295,1,"Europe"
"5275",1334296,1,"Europe"
"5276",1334297,1,"Europe"
"5277",1334298,1,"Europe"
"5278",1334299,1,"Europe"
"5279",1334300,1,"Europe"
"5280",1334305,1,"Europe"
"5281",1334308,1,"Europe"
"5282",1334309,1,"Europe"
"5283",1334311,1,"Europe"
"5284",1334312,1,"Europe"
"5285",1334315,1,"Europe"
"5286",1334320,1,"Asia"
"5287",1334321,0,"Europe"
"5288",1334322,1,"Europe"
"5289",1334323,1,"Europe"
"5290",1334325,1,"Europe"
"5291",1334326,1,"Europe"
"5292",1334328,1,"Europe"
"5293",1334329,1,"Europe"
"5294",1334331,1,"Europe"
"5295",1334334,1,"Europe"
"5296",1334339,1,"Europe"
"5297",1334342,1,"Europe"
"5298",1334343,1,"Europe"
"5299",1334344,1,"Europe"
"5300",1334345,1,"Europe"
"5301",1334346,1,"Europe"
"5302",1334347,1,"Europe"
"5303",1334349,1,"Europe"
"5304",1334350,1,"Europe"
"5305",1334351,1,"Europe"
"5306",1334352,1,"Europe"
"5307",1334353,1,"Europe"
"5308",1334355,1,"Europe"
"5309",1334356,1,"Europe"
"5310",1334359,1,"Europe"
"5311",1334360,1,"Europe"
"5312",1334361,1,"Europe"
"5313",1334364,1,"Europe"
"5314",1334365,1,"Asia"
"5315",1334368,1,"Europe"
"5316",1334370,1,"Europe"
"5317",1334371,0,"Europe"
"5318",1334372,1,"Europe"
"5319",1334373,1,"Europe"
"5320",1334376,1,"Europe"
"5321",1334377,1,"Europe"
"5322",1334379,1,"Europe"
"5323",1334380,1,"Europe"
"5324",1334381,1,"Europe"
"5325",1334382,1,"Europe"
"5326",1334384,1,"Europe"
"5327",1334385,1,"Europe"
"5328",1334388,1,"Europe"
"5329",1334389,1,"Europe"
"5330",1334390,1,"Europe"
"5331",1334392,1,"Asia"
"5332",1334393,1,"Europe"
"5333",1334394,1,"Asia"
"5334",1334395,1,"Europe"
"5335",1334399,1,"Europe"
"5336",1334400,1,"Europe"
"5337",1334404,1,"Europe"
"5338",1334406,1,"Europe"
"5339",1334407,1,"Europe"
"5340",1334408,0,"Asia"
"5341",1334409,1,"Europe"
"5342",1334410,1,"Europe"
"5343",1334411,1,"Europe"
"5344",1334412,1,"Europe"
"5345",1334414,0,"Europe"
"5346",1334415,1,"Europe"
"5347",1334418,1,"Asia"
"5348",1334419,1,"Europe"
"5349",1334420,1,"Asia"
"5350",1334421,1,"Europe"
"5351",1334423,1,"Europe"
"5352",1334424,1,"Europe"
"5353",1334425,1,"Europe"
"5354",1334426,1,"Europe"
"5355",1334429,1,"Europe"
"5356",1334430,1,"Europe"
"5357",1334431,1,"Europe"
"5358",1334432,1,"Europe"
"5359",1334433,1,"Europe"
"5360",1334434,0,"Europe"
"5361",1334435,1,"Europe"
"5362",1334439,1,"Europe"
"5363",1334440,1,"Europe"
"5364",1334442,1,"Europe"
"5365",1334443,1,"Europe"
"5366",1334445,1,"Europe"
"5367",1334446,1,"Europe"
"5368",1334447,1,"Europe"
"5369",1334448,1,"Europe"
"5370",1334449,1,"Europe"
"5371",1334452,1,"Europe"
"5372",1334454,1,"Europe"
"5373",1334455,1,"Europe"
"5374",1334456,1,"Europe"
"5375",1334458,0,"Europe"
"5376",1334460,1,"Europe"
"5377",1334461,1,"Europe"
"5378",1334462,1,"Europe"
"5379",1334463,1,"Asia"
"5380",1334465,1,"Europe"
"5381",1334467,1,"Europe"
"5382",1334468,1,"Europe"
"5383",1334469,1,"Europe"
"5384",1334470,1,"Europe"
"5385",1334472,1,"Europe"
"5386",1334473,1,"Europe"
"5387",1334475,0,"Europe"
"5388",1334476,1,"Europe"
"5389",1334477,1,"Europe"
"5390",1334479,1,"Asia"
"5391",1334480,1,"Europe"
"5392",1334481,1,"Europe"
"5393",1334482,1,"Europe"
"5394",1334484,1,"Europe"
"5395",1334486,1,"Europe"
"5396",1334490,1,"Europe"
"5397",1334493,1,"Europe"
"5398",1334494,1,"Europe"
"5399",1334496,0,"Europe"
"5400",1334497,1,"Europe"
"5401",1334498,1,"Europe"
"5402",1334499,1,"Europe"
"5403",1334500,1,"Asia"
"5404",1334502,1,"Europe"
"5405",1334503,1,"Europe"
"5406",1334504,1,"Europe"
"5407",1334506,1,"Europe"
"5408",1334512,1,"Europe"
"5409",1334513,1,"Europe"
"5410",1334514,1,"Europe"
"5411",1334515,1,"Europe"
"5412",1334517,1,"Europe"
"5413",1334518,1,"Europe"
"5414",1334519,1,"Europe"
"5415",1334520,1,"Europe"
"5416",1334521,1,"Europe"
"5417",1334523,1,"Europe"
"5418",1334524,1,"Europe"
"5419",1334526,1,"Europe"
"5420",1334527,1,"Europe"
"5421",1334528,0,"Europe"
"5422",1334529,1,"Europe"
"5423",1334530,0,"Europe"
"5424",1334532,1,"Europe"
"5425",1334535,1,"Europe"
"5426",1334537,0,"Europe"
"5427",1334539,1,"Europe"
"5428",1334542,1,"Europe"
"5429",1334543,1,"Europe"
"5430",1334545,1,"Europe"
"5431",1334546,1,"Europe"
"5432",1334549,1,"Europe"
"5433",1334552,1,"Europe"
"5434",1334553,1,"Europe"
"5435",1334555,1,"Europe"
"5436",1334560,1,"Europe"
"5437",1334562,1,"Europe"
"5438",1334563,1,"Europe"
"5439",1334567,1,"Europe"
"5440",1334568,1,"Europe"
"5441",1334570,1,"Europe"
"5442",1334571,1,"Europe"
"5443",1334572,1,"Europe"
"5444",1334573,1,"Europe"
"5445",1334574,1,"Europe"
"5446",1334576,1,"Europe"
"5447",1334581,1,"Europe"
"5448",1334582,1,"Europe"
"5449",1334583,1,"Europe"
"5450",1334585,1,"Asia"
"5451",1334586,1,"Europe"
"5452",1334587,1,"Europe"
"5453",1334588,1,"Europe"
"5454",1334590,1,"Asia"
"5455",1334593,1,"Europe"
"5456",1334594,1,"Europe"
"5457",1334595,1,"Europe"
"5458",1334596,1,"Europe"
"5459",1334598,1,"Asia"
"5460",1334600,1,"Europe"
"5461",1334601,1,"Europe"
"5462",1334602,1,"Asia"
"5463",1334603,1,"Europe"
"5464",1334604,1,"Europe"
"5465",1334606,1,"Europe"
"5466",1334607,1,"Europe"
"5467",1334608,0,"Europe"
"5468",1334610,1,"Europe"
"5469",1334611,1,"Europe"
"5470",1334614,1,"Europe"
"5471",1334624,1,"Europe"
"5472",1334626,1,"Europe"
"5473",1334630,1,"Asia"
"5474",1334633,1,"Europe"
"5475",1334634,1,"Europe"
"5476",1334638,1,"Europe"
"5477",1334639,1,"Europe"
"5478",1334640,1,"Europe"
"5479",1334641,1,"Europe"
"5480",1334644,1,"Europe"
"5481",1334645,1,"Europe"
"5482",1334646,1,"Europe"
"5483",1334647,1,"Europe"
"5484",1334649,1,"Europe"
"5485",1334651,1,"Europe"
"5486",1334652,1,"Europe"
"5487",1334655,1,"Europe"
"5488",1334656,1,"Europe"
"5489",1334659,1,"Europe"
"5490",1334660,1,"Asia"
"5491",1334661,1,"Europe"
"5492",1334662,1,"Europe"
"5493",1334663,1,"Europe"
"5494",1334665,1,"Europe"
"5495",1334668,1,"Europe"
"5496",1334670,1,"Europe"
"5497",1334671,0,"Europe"
"5498",1334673,1,"Europe"
"5499",1334675,1,"Europe"
"5500",1334676,1,"Europe"
"5501",1334678,1,"Europe"
"5502",1334679,1,"Europe"
"5503",1334683,1,"Europe"
"5504",1334685,1,"Europe"
"5505",1334686,1,"Europe"
"5506",1334689,1,"Europe"
"5507",1334690,1,"Europe"
"5508",1334692,1,"Europe"
"5509",1334693,1,"Europe"
"5510",1334695,1,"Europe"
"5511",1334696,1,"Europe"
"5512",1334698,1,"Asia"
"5513",1334699,0,"Europe"
"5514",1334701,1,"Europe"
"5515",1334703,1,"Europe"
"5516",1334704,1,"Europe"
"5517",1334706,1,"Europe"
"5518",1334707,1,"Europe"
"5519",1334709,1,"Asia"
"5520",1334712,1,"Europe"
"5521",1334714,1,"Europe"
"5522",1334716,1,"Europe"
"5523",1334717,1,"Europe"
"5524",1334718,0,"Europe"
"5525",1334719,1,"Europe"
"5526",1334721,1,"Europe"
"5527",1334722,1,"Europe"
"5528",1334726,1,"Europe"
"5529",1334728,1,"Europe"
"5530",1334729,1,"Europe"
"5531",1334732,1,"Europe"
"5532",1334734,1,"Europe"
"5533",1334737,1,"Asia"
"5534",1334740,1,"Europe"
"5535",1334741,1,"Europe"
"5536",1334743,0,"Europe"
"5537",1334745,1,"Europe"
"5538",1334747,1,"Asia"
"5539",1334748,1,"Asia"
"5540",1334749,1,"Europe"
"5541",1334751,0,"Europe"
"5542",1334752,0,"Europe"
"5543",1334753,1,"Europe"
"5544",1334754,0,"Europe"
"5545",1334757,1,"Asia"
"5546",1334758,1,"Europe"
"5547",1334759,1,"Europe"
"5548",1334760,1,"Europe"
"5549",1334763,1,"Europe"
"5550",1334764,1,"Europe"
"5551",1334765,1,"Europe"
"5552",1334766,1,"Europe"
"5553",1334767,1,"Europe"
"5554",1334768,1,"Europe"
"5555",1334770,1,"Europe"
"5556",1334772,1,"Europe"
"5557",1334773,0,"Europe"
"5558",1334774,1,"Europe"
"5559",1334775,1,"Europe"
"5560",1334776,1,"Europe"
"5561",1334777,1,"Europe"
"5562",1334779,1,"Europe"
"5563",1334780,1,"Europe"
"5564",1334781,1,"Europe"
"5565",1334782,1,"Europe"
"5566",1334783,1,"Europe"
"5567",1334788,1,"Europe"
"5568",1334789,1,"Europe"
"5569",1334790,1,"Europe"
"5570",1334792,1,"Europe"
"5571",1334795,1,"Europe"
"5572",1334796,1,"Europe"
"5573",1334800,1,"Europe"
"5574",1334801,1,"Europe"
"5575",1334804,1,"Europe"
"5576",1334808,1,"Europe"
"5577",1334812,0,"Europe"
"5578",1334813,1,"Europe"
"5579",1334814,1,"Europe"
"5580",1334815,1,"Europe"
"5581",1334816,1,"Europe"
"5582",1334817,1,"Europe"
"5583",1334820,1,"Europe"
"5584",1334822,1,"Europe"
"5585",1334823,1,"Europe"
"5586",1334824,1,"Europe"
"5587",1334825,1,"Europe"
"5588",1334829,1,"Europe"
"5589",1334831,0,"Europe"
"5590",1334832,1,"Europe"
"5591",1334834,1,"Europe"
"5592",1334835,1,"Europe"
"5593",1334836,1,"Europe"
"5594",1334840,1,"Europe"
"5595",1334843,1,"Europe"
"5596",1334848,1,"Europe"
"5597",1334849,1,"Europe"
"5598",1334850,1,"Europe"
"5599",1334858,1,"Europe"
"5600",1334859,1,"Europe"
"5601",1334860,1,"Europe"
"5602",1334861,1,"Europe"
"5603",1334862,1,"Europe"
"5604",1334865,1,"Europe"
"5605",1334867,1,"Europe"
"5606",1334868,1,"Europe"
"5607",1334869,1,"Europe"
"5608",1334871,1,"Europe"
"5609",1334873,1,"Europe"
"5610",1334874,1,"Asia"
"5611",1334875,1,"Europe"
"5612",1334876,1,"Europe"
"5613",1334877,1,"Europe"
"5614",1334880,1,"Europe"
"5615",1334881,1,"Europe"
"5616",1334882,1,"Europe"
"5617",1334884,1,"Europe"
"5618",1334887,1,"Europe"
"5619",1334888,1,"Europe"
"5620",1334891,1,"Europe"
"5621",1334892,1,"Europe"
"5622",1334893,1,"Europe"
"5623",1334894,0,"Asia"
"5624",1334897,0,"Europe"
"5625",1334898,1,"Europe"
"5626",1334900,1,"Europe"
"5627",1334903,1,"Europe"
"5628",1334904,1,"Europe"
"5629",1334906,1,"Europe"
"5630",1334908,1,"Europe"
"5631",1334909,1,"Europe"
"5632",1334910,1,"Europe"
"5633",1334911,1,"Europe"
"5634",1334912,1,"Europe"
"5635",1334913,1,"Europe"
"5636",1334914,1,"Europe"
"5637",1334916,1,"Europe"
"5638",1334919,1,"Europe"
"5639",1334921,1,"Europe"
"5640",1334922,1,"Europe"
"5641",1334923,1,"Europe"
"5642",1334925,1,"Europe"
"5643",1334926,1,"Europe"
"5644",1334927,1,"Europe"
"5645",1334928,1,"Europe"
"5646",1334929,1,"Europe"
"5647",1334930,1,"Europe"
"5648",1334931,1,"Europe"
"5649",1334932,1,"Europe"
"5650",1334933,1,"Europe"
"5651",1334935,1,"Europe"
"5652",1334936,1,"Europe"
"5653",1334938,1,"Europe"
"5654",1334941,1,"Europe"
"5655",1334943,1,"Europe"
"5656",1334944,1,"Europe"
"5657",1334945,1,"Europe"
"5658",1334946,1,"Europe"
"5659",1334947,1,"Europe"
"5660",1334948,1,"Europe"
"5661",1334950,1,"Europe"
"5662",1334951,1,"Europe"
"5663",1334952,1,"Europe"
"5664",1334954,1,"Europe"
"5665",1334958,0,"Europe"
"5666",1334960,1,"Europe"
"5667",1334961,0,"Europe"
"5668",1334962,1,"Europe"
"5669",1334963,1,"Europe"
"5670",1334966,0,"Europe"
"5671",1334967,1,"Europe"
"5672",1334969,1,"Europe"
"5673",1334972,0,"Europe"
"5674",1334977,1,"Europe"
"5675",1334978,1,"Europe"
"5676",1334979,1,"Europe"
"5677",1334980,1,"Europe"
"5678",1334981,1,"Europe"
"5679",1334982,1,"Europe"
"5680",1334983,1,"Europe"
"5681",1334984,1,"Europe"
"5682",1334986,1,"Europe"
"5683",1334988,1,"Europe"
"5684",1334989,1,"Europe"
"5685",1334991,1,"Europe"
"5686",1334992,1,"Europe"
"5687",1334993,1,"Europe"
"5688",1334994,1,"Europe"
"5689",1334995,1,"Europe"
"5690",1334997,1,"Europe"
"5691",1334998,1,"Europe"
"5692",1335001,1,"Europe"
"5693",1335002,1,"Europe"
"5694",1335004,1,"Europe"
"5695",1335005,1,"Europe"
"5696",1335006,1,"Europe"
"5697",1335009,1,"Europe"
"5698",1335010,1,"Europe"
"5699",1335011,1,"Europe"
"5700",1335014,1,"Europe"
"5701",1335015,1,"Europe"
"5702",1335020,1,"Europe"
"5703",1335021,1,"Europe"
"5704",1335023,1,"Europe"
"5705",1335024,1,"Europe"
"5706",1335025,1,"Europe"
"5707",1335028,1,"Europe"
"5708",1335029,1,"Europe"
"5709",1335031,1,"Europe"
"5710",1335034,1,"Europe"
"5711",1335035,1,"Europe"
"5712",1335036,1,"Europe"
"5713",1335037,1,"Europe"
"5714",1335039,1,"Europe"
"5715",1335040,1,"Europe"
"5716",1335045,1,"Europe"
"5717",1335046,1,"Europe"
"5718",1335047,1,"Europe"
"5719",1335048,1,"Europe"
"5720",1335051,1,"Europe"
"5721",1335052,1,"Europe"
"5722",1335053,1,"Europe"
"5723",1335055,1,"Asia"
"5724",1335057,1,"Asia"
"5725",1335058,1,"Europe"
"5726",1335060,1,"Europe"
"5727",1335062,1,"Europe"
"5728",1335065,1,"Europe"
"5729",1335066,1,"Europe"
"5730",1335068,1,"Europe"
"5731",1335070,1,"Europe"
"5732",1335071,1,"Europe"
"5733",1335073,1,"Europe"
"5734",1335074,1,"Europe"
"5735",1335075,1,"Europe"
"5736",1335076,1,"Europe"
"5737",1335077,1,"Europe"
"5738",1335078,1,"Europe"
"5739",1335082,1,"Europe"
"5740",1335084,1,"Europe"
"5741",1335085,1,"Europe"
"5742",1335091,1,"Europe"
"5743",1335092,1,"Europe"
"5744",1335095,1,"Europe"
"5745",1335096,1,"Europe"
"5746",1335097,1,"Europe"
"5747",1335099,1,"Asia"
"5748",1335101,1,"Europe"
"5749",1335102,1,"Europe"
"5750",1335103,1,"Europe"
"5751",1335106,1,"Europe"
"5752",1335107,1,"Europe"
"5753",1335108,1,"Europe"
"5754",1335112,1,"Europe"
"5755",1335113,1,"Europe"
"5756",1335121,1,"Europe"
"5757",1335122,1,"Europe"
"5758",1335124,1,"Europe"
"5759",1335127,1,"Europe"
"5760",1335132,1,"Europe"
"5761",1335134,1,"Europe"
"5762",1335135,1,"Europe"
"5763",1335137,1,"Europe"
"5764",1335138,1,"Europe"
"5765",1335140,1,"Europe"
"5766",1335142,1,"Asia"
"5767",1335144,1,"Europe"
"5768",1335145,1,"Europe"
"5769",1335146,1,"Europe"
"5770",1335147,1,"Europe"
"5771",1335148,1,"Europe"
"5772",1335151,1,"Europe"
"5773",1335153,1,"Europe"
"5774",1335157,1,"Europe"
"5775",1335160,0,"Europe"
"5776",1335162,1,"Europe"
"5777",1335163,1,"Europe"
"5778",1335166,1,"Europe"
"5779",1335167,1,"Europe"
"5780",1335168,1,"Europe"
"5781",1335176,1,"Europe"
"5782",1335179,1,"Europe"
"5783",1335183,1,"Europe"
"5784",1335184,1,"Europe"
"5785",1335186,1,"Europe"
"5786",1335188,1,"Europe"
"5787",1335192,1,"Europe"
"5788",1335193,1,"Europe"
"5789",1335194,1,"Europe"
"5790",1335195,1,"Asia"
"5791",1335196,1,"Asia"
"5792",1335198,1,"Europe"
"5793",1335199,0,"Europe"
"5794",1335200,0,"Europe"
"5795",1335201,1,"Europe"
"5796",1335202,1,"Europe"
"5797",1335204,1,"Europe"
"5798",1335205,0,"Europe"
"5799",1335206,1,"Europe"
"5800",1335208,1,"Europe"
"5801",1335210,1,"Europe"
"5802",1335214,1,"Europe"
"5803",1335217,1,"Europe"
"5804",1335218,1,"Europe"
"5805",1335219,1,"Europe"
"5806",1335223,1,"Europe"
"5807",1335225,1,"Europe"
"5808",1335227,1,"Europe"
"5809",1335228,0,"Europe"
"5810",1335231,1,"Europe"
"5811",1335234,1,"Europe"
"5812",1335236,1,"Europe"
"5813",1335240,0,"Europe"
"5814",1335242,1,"Europe"
"5815",1335246,1,"Europe"
"5816",1335249,1,"Asia"
"5817",1335253,1,"Europe"
"5818",1335254,1,"Europe"
"5819",1335256,1,"Europe"
"5820",1335258,1,"Europe"
"5821",1335261,0,"Europe"
"5822",1335262,1,"Europe"
"5823",1335264,1,"Europe"
"5824",1335267,1,"Europe"
"5825",1335272,1,"Europe"
"5826",1335273,1,"Europe"
"5827",1335274,1,"Europe"
"5828",1335278,1,"Europe"
"5829",1335280,1,"Europe"
"5830",1335281,1,"Europe"
"5831",1335282,0,"Europe"
"5832",1335285,1,"Europe"
"5833",1335289,1,"Europe"
"5834",1335290,1,"Europe"
"5835",1335291,1,"Europe"
"5836",1335292,1,"Europe"
"5837",1335294,1,"Europe"
"5838",1335295,1,"Europe"
"5839",1335297,1,"Europe"
"5840",1335298,1,"Europe"
"5841",1335302,1,"Europe"
"5842",1335304,1,"Europe"
"5843",1335305,1,"Asia"
"5844",1335306,1,"Europe"
"5845",1335308,1,"Europe"
"5846",1335309,1,"Europe"
"5847",1335312,1,"Europe"
"5848",1335314,1,"Europe"
"5849",1335318,1,"Europe"
"5850",1335319,1,"Europe"
"5851",1335320,1,"Europe"
"5852",1335321,1,"Europe"
"5853",1335323,1,"Europe"
"5854",1335325,1,"Europe"
"5855",1335326,1,"Europe"
"5856",1335328,1,"Europe"
"5857",1335329,1,"Europe"
"5858",1335331,1,"Europe"
"5859",1335333,1,"Europe"
"5860",1335334,1,"Europe"
"5861",1335335,0,"Europe"
"5862",1335336,1,"Europe"
"5863",1335339,1,"Europe"
"5864",1335342,1,"Europe"
"5865",1335345,1,"Europe"
"5866",1335349,1,"Europe"
"5867",1335350,1,"Europe"
"5868",1335354,1,"Europe"
"5869",1335355,1,"Europe"
"5870",1335358,1,"Europe"
"5871",1335359,1,"Europe"
"5872",1335363,1,"Asia"
"5873",1335367,1,"Europe"
"5874",1335369,1,"Europe"
"5875",1335371,1,"Europe"
"5876",1335374,1,"Europe"
"5877",1335375,1,"Europe"
"5878",1335376,1,"Europe"
"5879",1335381,1,"Europe"
"5880",1335382,1,"Asia"
"5881",1335386,1,"Europe"
"5882",1335387,1,"Europe"
"5883",1335388,1,"Europe"
"5884",1335389,1,"Europe"
"5885",1335394,1,"Europe"
"5886",1335398,1,"Europe"
"5887",1335401,1,"Europe"
"5888",1335402,1,"Asia"
"5889",1335405,1,"Europe"
"5890",1335406,1,"Europe"
"5891",1335409,1,"Europe"
"5892",1335410,1,"Europe"
"5893",1335411,1,"Europe"
"5894",1335412,0,"Europe"
"5895",1335413,1,"Europe"
"5896",1335417,1,"Europe"
"5897",1335422,1,"Europe"
"5898",1335424,1,"Europe"
"5899",1335425,1,"Europe"
"5900",1335429,1,"Europe"
"5901",1335430,1,"Europe"
"5902",1335433,1,"Europe"
"5903",1335434,0,"Asia"
"5904",1335435,1,"Europe"
"5905",1335436,1,"Europe"
"5906",1335438,1,"Europe"
"5907",1335440,0,"Europe"
"5908",1335441,1,"Europe"
"5909",1335453,1,"Europe"
"5910",1335454,1,"Europe"
"5911",1335455,1,"Europe"
"5912",1335456,1,"Europe"
"5913",1335457,1,"Europe"
"5914",1335460,1,"Europe"
"5915",1335461,1,"Asia"
"5916",1335464,1,"Europe"
"5917",1335465,1,"Europe"
"5918",1335467,1,"Europe"
"5919",1335470,1,"Europe"
"5920",1335475,1,"Europe"
"5921",1335476,1,"Europe"
"5922",1335479,1,"Europe"
"5923",1335482,1,"Europe"
"5924",1335483,1,"Europe"
"5925",1335484,1,"Europe"
"5926",1335487,1,"Europe"
"5927",1335488,1,"Europe"
"5928",1335491,1,"Europe"
"5929",1335495,1,"Europe"
"5930",1335496,1,"Europe"
"5931",1335497,0,"Europe"
"5932",1335498,1,"Europe"
"5933",1335499,1,"Asia"
"5934",1335500,1,"Europe"
"5935",1335502,1,"Europe"
"5936",1335503,0,"Asia"
"5937",1335504,1,"Europe"
"5938",1335505,1,"Europe"
"5939",1335506,1,"Europe"
"5940",1335509,1,"Europe"
"5941",1335510,1,"Europe"
"5942",1335511,1,"Europe"
"5943",1335512,1,"Europe"
"5944",1335514,1,"Europe"
"5945",1335517,1,"Europe"
"5946",1335519,0,"Europe"
"5947",1335520,1,"Europe"
"5948",1335521,1,"Europe"
"5949",1335525,1,"Europe"
"5950",1335527,1,"Europe"
"5951",1335528,1,"Europe"
"5952",1335529,1,"Europe"
"5953",1335530,1,"Europe"
"5954",1335532,1,"Europe"
"5955",1335535,1,"Europe"
"5956",1335539,1,"Europe"
"5957",1335541,1,"Europe"
"5958",1335542,1,"Europe"
"5959",1335543,1,"Asia"
"5960",1335544,1,"Europe"
"5961",1335545,1,"Europe"
"5962",1335546,1,"Europe"
"5963",1335548,1,"Europe"
"5964",1335550,1,"Europe"
"5965",1335551,1,"Europe"
"5966",1335552,1,"Europe"
"5967",1335553,1,"Europe"
"5968",1335554,1,"Europe"
"5969",1335555,1,"Europe"
"5970",1335556,1,"Europe"
"5971",1335559,1,"Europe"
"5972",1335561,1,"Europe"
"5973",1335565,1,"Europe"
"5974",1335567,1,"Europe"
"5975",1335570,1,"Europe"
"5976",1335572,1,"Europe"
"5977",1335575,1,"Europe"
"5978",1335576,1,"Europe"
"5979",1335578,1,"Europe"
"5980",1335580,1,"Europe"
"5981",1335581,1,"Europe"
"5982",1335583,1,"Europe"
"5983",1335584,1,"Europe"
"5984",1335587,1,"Europe"
"5985",1335588,1,"Europe"
"5986",1335589,0,"Europe"
"5987",1335590,1,"Europe"
"5988",1335591,1,"Europe"
"5989",1335592,1,"Europe"
"5990",1335593,1,"Europe"
"5991",1335594,1,"Europe"
"5992",1335596,1,"Europe"
"5993",1335598,1,"Europe"
"5994",1335600,1,"Europe"
"5995",1335603,1,"Europe"
"5996",1335604,0,"Europe"
"5997",1335606,1,"Europe"
"5998",1335607,1,"Europe"
"5999",1335609,1,"Europe"
"6000",1335611,1,"Europe"
"6001",1335616,1,"Europe"
"6002",1335617,1,"Europe"
"6003",1335618,1,"Europe"
"6004",1335622,1,"Europe"
"6005",1335624,1,"Europe"
"6006",1335626,1,"Europe"
"6007",1335627,1,"Europe"
"6008",1335629,1,"Europe"
"6009",1335631,1,"Europe"
"6010",1335639,1,"Europe"
"6011",1335642,0,"Europe"
"6012",1335644,1,"Europe"
"6013",1335645,1,"Europe"
"6014",1335648,0,"Europe"
"6015",1335651,0,"Asia"
"6016",1335652,1,"Asia"
"6017",1335654,1,"Europe"
"6018",1335656,1,"Europe"
"6019",1335658,1,"Europe"
"6020",1335660,1,"Europe"
"6021",1335665,1,"Americas"
"6022",1335666,1,"Europe"
"6023",1335668,1,"Asia"
"6024",1335670,1,"Europe"
"6025",1335671,1,"Europe"
"6026",1335672,1,"Europe"
"6027",1335676,1,"Europe"
"6028",1335677,1,"Europe"
"6029",1335678,1,"Europe"
"6030",1335682,1,"Europe"
"6031",1335683,1,"Europe"
"6032",1335684,1,"Asia"
"6033",1335685,1,"Europe"
"6034",1335687,1,"Europe"
"6035",1335690,1,"Europe"
"6036",1335692,1,"Europe"
"6037",1335693,1,"Europe"
"6038",1335694,1,"Europe"
"6039",1335695,1,"Europe"
"6040",1335697,1,"Europe"
"6041",1335698,1,"Europe"
"6042",1335700,1,"Europe"
"6043",1335702,1,"Europe"
"6044",1335704,1,"Europe"
"6045",1335707,1,"Europe"
"6046",1335708,1,"Europe"
"6047",1335711,1,"Asia"
"6048",1335712,1,"Europe"
"6049",1335713,0,"Europe"
"6050",1335714,1,"Europe"
"6051",1335715,1,"Europe"
"6052",1335716,1,"Europe"
"6053",1335718,1,"Europe"
"6054",1335720,1,"Europe"
"6055",1335721,1,"Europe"
"6056",1335722,1,"Europe"
"6057",1335724,1,"Europe"
"6058",1335725,1,"Europe"
"6059",1335726,1,"Europe"
"6060",1335727,1,"Europe"
"6061",1335729,1,"Europe"
"6062",1335731,1,"Europe"
"6063",1335735,1,"Europe"
"6064",1335737,1,"Europe"
"6065",1335739,1,"Europe"
"6066",1335741,1,"Europe"
"6067",1335742,1,"Europe"
"6068",1335743,0,"Europe"
"6069",1335747,1,"Europe"
"6070",1335748,1,"Europe"
"6071",1335749,1,"Europe"
"6072",1335752,1,"Europe"
"6073",1335753,0,"Europe"
"6074",1335755,1,"Europe"
"6075",1335757,1,"Europe"
"6076",1335760,1,"Europe"
"6077",1335761,1,"Europe"
"6078",1335764,1,"Europe"
"6079",1335765,1,"Europe"
"6080",1335766,1,"Europe"
"6081",1335767,1,"Europe"
"6082",1335768,1,"Europe"
"6083",1335769,1,"Europe"
"6084",1335770,0,"Europe"
"6085",1335771,0,"Asia"
"6086",1335779,1,"Oceania"
"6087",1335782,1,"Europe"
"6088",1335783,1,"Europe"
"6089",1335786,1,"Europe"
"6090",1335790,0,"Europe"
"6091",1335793,1,"Europe"
"6092",1335794,1,"Europe"
"6093",1335795,1,"Europe"
"6094",1335796,1,"Europe"
"6095",1335797,1,"Europe"
"6096",1335798,1,"Europe"
"6097",1335801,1,"Europe"
"6098",1335805,1,"Europe"
"6099",1335807,1,"Europe"
"6100",1335809,1,"Europe"
"6101",1335813,1,"Europe"
"6102",1335814,1,"Europe"
"6103",1335816,1,"Europe"
"6104",1335817,1,"Europe"
"6105",1335819,1,"Europe"
"6106",1335823,1,"Europe"
"6107",1335827,1,"Europe"
"6108",1335828,1,"Asia"
"6109",1335829,1,"Europe"
"6110",1335832,1,"Europe"
"6111",1335837,1,"Europe"
"6112",1335842,1,"Europe"
"6113",1335843,1,"Europe"
"6114",1335844,1,"Europe"
"6115",1335847,1,"Europe"
"6116",1335849,0,"Europe"
"6117",1335851,1,"Europe"
"6118",1335852,1,"Europe"
"6119",1335853,0,"Europe"
"6120",1335855,1,"Asia"
"6121",1335858,1,"Europe"
"6122",1335859,1,"Europe"
"6123",1335860,1,"Europe"
"6124",1335861,1,"Asia"
"6125",1335863,1,"Europe"
"6126",1335865,1,"Europe"
"6127",1335866,0,"Europe"
